product_id,product_title,variant_id,old_price,new_price,old_compare_at,new_compare_at
gid://shopify/Product/8464024666422,EARTHSAP - Air Freshener Lavender & Rosemary - 150ml,gid://shopify/ProductVariant/45658179797302,64.88,64.00,,
gid://shopify/Product/8464033874230,EARTHSAP - Air Freshener Citrus - 150ml,gid://shopify/ProductVariant/45658196476214,64.88,64.00,,
gid://shopify/Product/8464042524982,EARTHSAP - Air Freshener Madagascar Vanilla Bean - 150ml,gid://shopify/ProductVariant/45658214072630,64.88,64.00,,
gid://shopify/Product/8464048128310,EARTHSAP - Air Freshener Peppermint and Eucalyptus - 150ml,gid://shopify/ProductVariant/45658223542582,64.88,64.00,,
gid://shopify/Product/8464063660342,EARTHSAP - Concentrated All Purpose Cleaner - 750ml,gid://shopify/ProductVariant/45658261324086,74.12,74.00,,
gid://shopify/Product/8464090267958,EARTHSAP - Automatic Dishwasher Gel - 500ml,gid://shopify/ProductVariant/45658316341558,117.25,117.00,,
gid://shopify/Product/8464110747958,EARTHSAP - Body Wash Citrus & Ginger - 400ml,gid://shopify/ProductVariant/45658348912950,146.57,146.00,,
gid://shopify/Product/8464148889910,EARTHSAP - Bathroom Cleaner Refill - 500ml,gid://shopify/ProductVariant/45658422509878,71.48,71.00,,
gid://shopify/Product/8464165306678,EARTHSAP - Bathroom Cleaner Spray Citrus - 500ml,gid://shopify/ProductVariant/45658450952502,80.12,80.00,,
gid://shopify/Product/8464211181878,EARTHSAP - Body Wash Honey & Almond Milk - 400ml,gid://shopify/ProductVariant/45658527367478,145.07,145.00,,
gid://shopify/Product/8464215736630,EARTHSAP - Body Wash East India Islands Mens - 400ml,gid://shopify/ProductVariant/45658536476982,145.07,145.00,,
gid://shopify/Product/8464220651830,EARTHSAP - Body Wash Tea Tree & Peppermint - 400ml,gid://shopify/ProductVariant/45658543489334,145.07,145.00,,
gid://shopify/Product/8464228778294,EARTHSAP - Body Wash Wild Rose & Vanilla - 400ml,gid://shopify/ProductVariant/45658558234934,145.07,145.00,,
gid://shopify/Product/8464238641462,EARTHSAP - Face Wash Garden Carrot - 250ml,gid://shopify/ProductVariant/45658578420022,107.94,107.00,,
gid://shopify/Product/8467266142518,EARTHSAP - Conditioner Pine Forest - 250ml,gid://shopify/ProductVariant/45666435858742,121.39,121.00,,
gid://shopify/Product/8467297009974,EARTHSAP - Conditioner Grapefruit & Sugar Beet - 250ml,gid://shopify/ProductVariant/45666474361142,121.39,121.00,,
gid://shopify/Product/8467305529654,EARTHSAP - Conditioner Pomegranate & Soy - 250ml,gid://shopify/ProductVariant/45666484027702,121.39,121.00,,
gid://shopify/Product/8467316900150,EARTHSAP - Conditioner Tea Tree - 250ml,gid://shopify/ProductVariant/45666499887414,121.39,121.00,,
gid://shopify/Product/8467324305718,EARTHSAP - Conditioner Lavender & Sugar Beet - 250ml,gid://shopify/ProductVariant/45666509455670,121.39,121.00,,
gid://shopify/Product/8467335774518,EARTHSAP - Conditioner East India Islands Mens - 250ml,gid://shopify/ProductVariant/45666523054390,121.39,121.00,,
gid://shopify/Product/8467357860150,EARTHSAP - Deodorant Roll-On Grapefruit & Geranium - 50ml,gid://shopify/ProductVariant/45666552348982,84.74,84.00,,
gid://shopify/Product/8467369492790,EARTHSAP - Deodorant Roll-On Lavender & Rosemary - 50ml,gid://shopify/ProductVariant/45666568536374,84.74,84.00,,
gid://shopify/Product/8467378176310,EARTHSAP - Deodorant Roll-On East India Islands Mens - 50ml,gid://shopify/ProductVariant/45666583380278,84.74,84.00,,
gid://shopify/Product/8467397738806,EARTHSAP - Deodorant Roll-On Pine Forest - 50ml,gid://shopify/ProductVariant/45666614280502,84.74,84.00,,
gid://shopify/Product/8467417071926,EARTHSAP - Deodorant Roll-On Tea-Tree & Lemon - 50ml,gid://shopify/ProductVariant/45666643804470,84.74,84.00,,
gid://shopify/Product/8467433423158,EARTHSAP - Deodorant Roll-On Wild Rose & Vanilla - 50ml,gid://shopify/ProductVariant/45666725134646,84.74,84.00,,
gid://shopify/Product/8467450757430,EARTHSAP - Dishwashing Liquid - 750ml,gid://shopify/ProductVariant/45666757148982,83.21,83.00,,
gid://shopify/Product/8467460456758,EARTHSAP - Dishwashing Liquid Apple & Pear - 750ml,gid://shopify/ProductVariant/45666771075382,83.77,83.00,,
gid://shopify/Product/8467476250934,EARTHSAP - Drain Maintenance Cleaner - 1litre,gid://shopify/ProductVariant/45666792145206,110.43,110.00,,
gid://shopify/Product/8467507773750,EARTHSAP - Dustbin & Outdoor Cleaner - 1litre,gid://shopify/ProductVariant/45666833334582,98.29,98.00,,
gid://shopify/Product/8467540574518,EARTHSAP - Dustbin & Outdoor Cleaner - 500ml,gid://shopify/ProductVariant/45666875179318,81.79,81.00,,
gid://shopify/Product/8467565347126,EARTHSAP - All Purpose Cleaner Cream Scrub - 750ml,gid://shopify/ProductVariant/45666911420726,72.86,72.00,,
gid://shopify/Product/8467814449462,EARTHSAP - Fabric Softener Lavender and Eucalyptus -1litre,gid://shopify/ProductVariant/45667696542006,137.38,137.00,,
gid://shopify/Product/8467844464950,EARTHSAP - Floor and Tile Cleaner w/trigger - 500ml,gid://shopify/ProductVariant/45667796681014,82.97,82.00,,
gid://shopify/Product/8467915669814,EARTHSAP - Fruit & Vegetable Wash - 500ml,gid://shopify/ProductVariant/45668056432950,81.11,81.00,,
gid://shopify/Product/8467939361078,EARTHSAP - Hand & Body Lotion Mens India Islands - 250ml,gid://shopify/ProductVariant/45668153033014,102.14,102.00,,
gid://shopify/Product/8467969278262,EARTHSAP - Hand & Body Lotion Pomegranate & Cranberry - 250ml,gid://shopify/ProductVariant/45668296458550,92.87,92.00,,
gid://shopify/Product/8467985498422,EARTHSAP - Hand & Body Lotion Evening Primrose - 250ml,gid://shopify/ProductVariant/45668371759414,102.14,102.00,,
gid://shopify/Product/8468001227062,EARTHSAP - Hand & Body Lotion Milk & Honey - 250ml,gid://shopify/ProductVariant/45668452729142,102.14,102.00,,
gid://shopify/Product/8468015022390,EARTHSAP - Hand & Body Lotion Calendula - 250ml,gid://shopify/ProductVariant/45668513087798,102.14,102.00,,
gid://shopify/Product/8468079149366,EARTHSAP - Kitchen Cleaner Refill - 500ml,gid://shopify/ProductVariant/45668756586806,65.81,65.00,,
gid://shopify/Product/8468086456630,EARTHSAP - Kitchen Cleaner Trigger Spray - 500ml,gid://shopify/ProductVariant/45668770677046,78.49,78.00,,
gid://shopify/Product/8468101955894,EARTHSAP - Laundry Liquid Apple & Kiwi - 1litre,gid://shopify/ProductVariant/45668808851766,161.69,161.00,,
gid://shopify/Product/8468108312886,EARTHSAP - Laundry Liquid Orange & Mandarin - 1litre,gid://shopify/ProductVariant/45668819468598,161.69,161.00,,
gid://shopify/Product/8468155695414,EARTHSAP - Nature's Jelly Lavender - 125g,gid://shopify/ProductVariant/45668953489718,118.25,118.00,,
gid://shopify/Product/8468302594358,FEROXII NATURALS - Soothit Aromatic Allantoin Cream - 100ml,gid://shopify/ProductVariant/45669219828022,198.37,198.00,,
gid://shopify/Product/8468314947894,FEROXII NATURALS - Soothit Aromatic Allantoin Cream - 250ml,gid://shopify/ProductVariant/45669249483062,250.12,250.00,,
gid://shopify/Product/8468325499190,FEROXII NATURALS - Po Chai Herbal Supplement,gid://shopify/ProductVariant/45669271044406,225.40,225.00,,
gid://shopify/Product/8469578318134,EARTHSAP - Liquid Soap Lavender - 250ml,gid://shopify/ProductVariant/45674412507446,106.66,106.00,,
gid://shopify/Product/8469594505526,EARTHSAP - Liquid Soap East India - 500ml,gid://shopify/ProductVariant/45674456351030,137.52,137.00,,
gid://shopify/Product/8469603254582,EARTHSAP - Liquid Soap Orange Valencia - 250ml,gid://shopify/ProductVariant/45674473193782,106.66,106.00,,
gid://shopify/Product/8469606236470,EARTHSAP - Liquid Soap Pine Forest - 500ml,gid://shopify/ProductVariant/45674479649078,106.66,106.00,,
gid://shopify/Product/8469607874870,EARTHSAP - Liquid Soap Tea Tree - 250ml,gid://shopify/ProductVariant/45674500358454,106.66,106.00,,
gid://shopify/Product/8469610758454,EARTHSAP - Muscle Rub Roll - 50ml,gid://shopify/ProductVariant/45674526507318,73.54,73.00,,
gid://shopify/Product/8469613576502,EARTHSAP - Pet Stain & Odour Removal Spray - 500ml,gid://shopify/ProductVariant/45674549772598,108.38,108.00,,
gid://shopify/Product/8469616460086,EARTHSAP - Septic System Cleaner - 1litre,gid://shopify/ProductVariant/45674557866294,103.56,103.00,,
gid://shopify/Product/8469622391094,EARTHSAP - Shampoo Grapefruit & Sugar Beet - 250ml,gid://shopify/ProductVariant/45674574283062,121.39,121.00,,
gid://shopify/Product/8469625176374,EARTHSAP - Shampoo Lavender & Sugar Beet - 250ml,gid://shopify/ProductVariant/45674581492022,121.39,121.00,,
gid://shopify/Product/8469628059958,EARTHSAP - Shampoo East India Islands Mens - 250ml,gid://shopify/ProductVariant/45674589159734,121.39,121.00,,
gid://shopify/Product/8469633204534,EARTHSAP - Shampoo Pine Forest - 250ml,gid://shopify/ProductVariant/45674604527926,121.39,121.00,,
gid://shopify/Product/8469643133238,EARTHSAP - Shampoo Pomegranate & Soy - 250ml,gid://shopify/ProductVariant/45674624123190,121.39,121.00,,
gid://shopify/Product/8469646934326,EARTHSAP - Shampoo Tea Tree - 250ml,gid://shopify/ProductVariant/45674631954742,121.39,121.00,,
gid://shopify/Product/8469654143286,EARTHSAP - Face Wash Tea Tree- 250ml,gid://shopify/ProductVariant/45674649813302,107.94,107.00,,
gid://shopify/Product/8469683175734,EARTHSAP - Tea Tree Oil 100% - 10ml,gid://shopify/ProductVariant/45674723475766,108.46,108.00,,
gid://shopify/Product/8469686878518,EARTHSAP - Toilet Bowl Cleaner - 750ml,gid://shopify/ProductVariant/45674729472310,76.38,76.00,,
gid://shopify/Product/8469691597110,EARTHSAP - Window & Glass Cleaner Spray - 500ml,gid://shopify/ProductVariant/45674737729846,86.80,86.00,,
gid://shopify/Product/8470286696758,HEEL - Euphorbium compositum Nasal Spray S,gid://shopify/ProductVariant/45678422262070,360.39,360.00,,
gid://shopify/Product/8470291251510,MR HONEYMAN - Raw Honey - 1.5kg,gid://shopify/ProductVariant/45678445199670,245.12,245.00,,
gid://shopify/Product/8470296756534,HEEL - Engystol – 50 Tablets,gid://shopify/ProductVariant/45678458667318,241.45,241.00,,
gid://shopify/Product/8470304162102,HEEL - Nux vomica-Homaccord Oral Drops - 30ml,gid://shopify/ProductVariant/45678469972278,330.31,330.00,,
gid://shopify/Product/8470309306678,THE HONEYJAR - Raw Honey Garden Flowers - 1.4kg,gid://shopify/ProductVariant/45678477541686,379.51,379.00,,
gid://shopify/Product/8470314516790,THE HONEYJAR - Raw Honey Beekeeper's Best Choice - 500g,gid://shopify/ProductVariant/45678484685110,146.62,146.00,,
gid://shopify/Product/8470319235382,THE HONEYJAR - Raw Honey Garden Flowers - 500g,gid://shopify/ProductVariant/45678496809270,146.62,146.00,,
gid://shopify/Product/8470321398070,THE HONEYJAR - Raw Honey Autumn Flowers - 500g,gid://shopify/ProductVariant/45678500544822,129.38,129.00,,
gid://shopify/Product/8470323167542,THE HONEYJAR - Raw Honey Multiflora - 500g,gid://shopify/ProductVariant/45678512242998,146.62,146.00,,
gid://shopify/Product/8470324707638,THE HONEYJAR - Raw Honey Veld Flowers - 500g,gid://shopify/ProductVariant/45678518272310,146.62,146.00,,
gid://shopify/Product/8470326608182,THE HONEYJAR - Raw Honey Summer Flowers - 500g,gid://shopify/ProductVariant/45678523580726,146.62,146.00,,
gid://shopify/Product/8473407422774,VIRIDIAN HIGH TWELVE - B12 with B-Complex - 90 Veg Capsules,gid://shopify/ProductVariant/45687229350198,470.30,470.00,,
gid://shopify/Product/8473483837750,VIRIDIAN - Organic Herbal Female Complex - 90 Veg Capsules,gid://shopify/ProductVariant/45687616799030,551.21,551.00,,
gid://shopify/Product/8473491407158,VIRIDIAN - Hyaluronic Acid 50mg - 30 Veg Capsules,gid://shopify/ProductVariant/45687681909046,373.30,373.00,,
gid://shopify/Product/8473544884534,MR HONEYMAN - Raw Honey - 500g,gid://shopify/ProductVariant/45687842668854,93.26,93.00,,
gid://shopify/Product/8473981255990,HEEL - Lymphomyosot N Oral Drops - 30ml,gid://shopify/ProductVariant/45690241483062,294.65,294.00,,
gid://shopify/Product/8473987711286,HEEL - Neurexan - 50 Tablets,gid://shopify/ProductVariant/45690252722486,235.42,235.00,,
gid://shopify/Product/8474000949558,VIRIDIAN - Vitamin B5 350mg - 90 Veg Capsules,gid://shopify/ProductVariant/45690279559478,287.34,287.00,,
gid://shopify/Product/8474014679350,VIRIDIAN - Woman 40 Plus Multi – 60 Veg Capsules,gid://shopify/ProductVariant/45690302300470,708.23,708.00,,
gid://shopify/Product/8476628484406,HEEL - Vertigoheel - 50 Tablets,gid://shopify/ProductVariant/45697361903926,210.78,210.00,,
gid://shopify/Product/8476689629494,HEEL - Traumeel S Ointment - 50g,gid://shopify/ProductVariant/45697475576118,206.44,206.00,,
gid://shopify/Product/8476756607286,HEEL - Reneel - 50 Tablets,gid://shopify/ProductVariant/45697586757942,212.40,212.00,,
gid://shopify/Product/8482390475062,CREDENCE PHARMA - FERROlax - 30 Capsules,gid://shopify/ProductVariant/45723690271030,88.23,88.00,,
gid://shopify/Product/8482411807030,"CREDENCE PHARMA - FulviBan Lip, Mouth & Nasal Sore Gel - 10g",gid://shopify/ProductVariant/45723736506678,88.23,88.00,,
gid://shopify/Product/8482419343670,CREDENCE PHARMA - Fulvi C Plus - 60 Capsules,gid://shopify/ProductVariant/45723748434230,122.46,122.00,,
gid://shopify/Product/8482427765046,CREDENCE PHARMA - FulviHelp Shampoo & Bodywash - 125ml,gid://shopify/ProductVariant/45723769405750,131.36,131.00,,
gid://shopify/Product/8482436350262,CREDENCE PHARMA - FulviRex Vaginal Cream - 45g,gid://shopify/ProductVariant/45723785822518,166.66,166.00,,
gid://shopify/Product/8482459615542,CREDENCE PHARMA - FulviAct UTC Fizzy - 15 Tablets,gid://shopify/ProductVariant/45723829141814,156.86,156.00,,
gid://shopify/Product/8482494054710,CREDENCE PHARMA - FulviRex Cream - 25g,gid://shopify/ProductVariant/45723876327734,88.14,88.00,,
gid://shopify/Product/8482501951798,CREDENCE PHARMA - FulviAct Mouthwash - 225ml,gid://shopify/ProductVariant/45723888353590,119.48,119.00,,
gid://shopify/Product/8482508243254,CREDENCE PHARMA - FulviAct Nasal Clear Spray - 30ml,gid://shopify/ProductVariant/45723906474294,89.34,89.00,,
gid://shopify/Product/8482518466870,CREDENCE PHARMA - FulviAct Natural Antibiotic Syrup - Bubblegum Flavour 100ml,gid://shopify/ProductVariant/45723919712566,108.39,108.00,,
gid://shopify/Product/8487338017078,OILGROW - Bliss Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738464182582,173.62,173.00,,
gid://shopify/Product/8487339393334,OILGROW - Bloom Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738467262774,156.80,156.00,,
gid://shopify/Product/8487340802358,OILGROW - Boost Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738469851446,89.60,89.00,,
gid://shopify/Product/8487343194422,OILGROW - Calm Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738473554230,319.21,319.00,,
gid://shopify/Product/8487343948086,OILGROW - Clean Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738476339510,78.41,78.00,,
gid://shopify/Product/8487345226038,OILGROW - Focus Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738486989110,173.62,173.00,,
gid://shopify/Product/8487346405686,OILGROW - Forest Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738494492982,190.39,190.00,,
gid://shopify/Product/8487347290422,OILGROW - Minus Sinus Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738503078198,100.80,100.00,,
gid://shopify/Product/8487348338998,OILGROW - Lite Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738511073590,89.60,89.00,,
gid://shopify/Product/8487350206774,OILGROW - Mystical Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738518511926,212.80,212.00,,
gid://shopify/Product/8487351845174,OILGROW - Relief Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45738527588662,173.62,173.00,,
gid://shopify/Product/8487359217974,CREDENCE PHARMA - FulviAct Natural Antibiotics - 60 Capsules,gid://shopify/ProductVariant/45738559308086,178.25,178.00,,
gid://shopify/Product/8487362855222,CREDENCE PHARMA - FulviBan Gel - 25g,gid://shopify/ProductVariant/45738567041334,92.07,92.00,,
gid://shopify/Product/8487364297014,CREDENCE PHARMA - FulviAct FulviFlora Probiotic - 10 Capsules,gid://shopify/ProductVariant/45738574020918,86.25,86.00,,
gid://shopify/Product/8487364919606,ETERNA – GG – Geranylgeraniol 30 Soft Gels,gid://shopify/ProductVariant/45738583327030,400.20,400.00,,
gid://shopify/Product/8487366787382,CREDENCE PHARMA - FulviAct Natural Antibiotic Syrup - Iron Brew Flavour 200ml,gid://shopify/ProductVariant/45738593026358,135.29,135.00,,
gid://shopify/Product/8487734575414,OILGROW - African Immortelle Essential Oil Blend - 10ml,gid://shopify/ProductVariant/45740957925686,637.56,637.00,,
gid://shopify/Product/8487736082742,OILGROW - Baby ZZZ - 10ml,gid://shopify/ProductVariant/45740965069110,44.80,44.00,,
gid://shopify/Product/8487783530806,OILGROW - Organic Castor Oil - 50ml,gid://shopify/ProductVariant/45741202374966,84.01,84.00,,
gid://shopify/Product/8487810892086,OILGROW - Frankincense Pure Essential Oil - 10ml,gid://shopify/ProductVariant/45741250707766,217.60,217.00,,
gid://shopify/Product/8487815610678,OILGROW - Lemongrass Pure Essential Oil - 10ml,gid://shopify/ProductVariant/45741257883958,112.01,112.00,,
gid://shopify/Product/8487825932598,OILGROW - Lime Pure Essential Oil - 10ml,gid://shopify/ProductVariant/45741278953782,100.80,100.00,,
gid://shopify/Product/8487847166262,OILGROW - Sweet Orange Essential Oil - 10ml,gid://shopify/ProductVariant/45741423132982,61.61,61.00,,
gid://shopify/Product/8487987413302,TIBB HEALTH - Blackseed Rub - 50g,gid://shopify/ProductVariant/45742558118198,88.80,88.00,,
gid://shopify/Product/8487994458422,TIBB HEALTH - Piloherb Ointment - 30g,gid://shopify/ProductVariant/45742631026998,126.41,126.00,,
gid://shopify/Product/8489681289526,ETERNA - Vitamin E – Annatto Delta Fraction Tocotrienols - 30 Soft Gels,gid://shopify/ProductVariant/45750202761526,456.89,456.00,,
gid://shopify/Product/8489684992310,ETERNA - Vitamin E – Annatto Delta Fraction Tocotrienols - 120 Soft Gels,gid://shopify/ProductVariant/45750215475510,1734.20,1734.00,,
gid://shopify/Product/8489875898678,TIBB HEALTH - Rumaflam Cream - 50g,gid://shopify/ProductVariant/45750747267382,119.68,119.00,,
gid://shopify/Product/8489912074550,TIBB HEALTH - Septogard - 500 Tablets,gid://shopify/ProductVariant/45750874964278,1319.08,1319.00,,
gid://shopify/Product/8489931735350,TIBB HEALTH - Septogard - 12 Lozenges,gid://shopify/ProductVariant/45750948167990,51.07,51.00,,
gid://shopify/Product/8489935110454,TIBB HEALTH - Septogard - 24 Lozenges,gid://shopify/ProductVariant/45750957965622,76.08,76.00,,
